Image,Predicted Label
6943_x_718_y_9690_z_125_top_2024_06_03_23_06_47_white.jpg,0
6943_x_375_y_15269_z_125_top_2024_05_26_23_46_02_white.jpg,1
6943_x_375_y_14365_z_125_top_2024_05_23_01_04_24_white.jpg,0
6943_x_1404_y_15420_z_125_top_2024_05_17_23_34_58_white.jpg,0
6943_x_1404_y_14214_z_125_top_2024_05_28_00_33_29_white.jpg,0
6943_x_1419_y_10745_z_125_top_2024_05_02_02_46_04_white.jpg,1
6943_x_1766_y_11349_z_125_top_2024_05_01_01_37_57_white.jpg,0
6943_x_1072_y_14214_z_125_top_2024_05_02_01_17_28_white.jpg,1
6943_x_32_y_15420_z_125_top_2024_05_18_23_24_03_white.jpg,0
6943_x_375_y_6523_z_125_top_2024_05_04_04_11_57_white.jpg,1
6943_x_375_y_9991_z_125_top_2024_06_06_01_11_25_white.jpg,0
6943_x_2053_y_10595_z_125_top_2024_04_30_00_49_54_white.jpg,0
6943_x_1404_y_9539_z_125_top_2024_06_08_01_54_38_white.jpg,1
6943_x_718_y_9991_z_125_top_2024_06_04_01_06_28_white.jpg,1
6943_x_375_y_9690_z_125_top_2024_06_10_01_45_15_white.jpg,0
6943_x_2300_y_9991_z_125_top_2024_06_12_01_19_37_white.jpg,0
6943_x_375_y_6825_z_125_top_2024_05_07_23_05_11_white.jpg,1
6943_x_2090_y_7126_z_125_top_2024_05_08_02_03_42_white.jpg,1
6943_x_2090_y_9841_z_125_top_2024_06_09_01_38_59_white.jpg,1
6943_x_2300_y_15269_z_125_top_2024_05_24_23_56_17_white.jpg,1
6943_x_1766_y_14515_z_125_top_2024_05_01_00_36_11_white.jpg,0
6943_x_1747_y_13309_z_125_top_2024_06_09_00_36_43_white.jpg,1
6943_x_725_y_7126_z_125_top_2024_05_01_04_54_13_white.jpg,1
6943_x_1404_y_11349_z_125_top_2024_05_07_00_46_56_white.jpg,1
6943_x_2090_y_9841_z_125_top_2024_06_08_01_18_00_white.jpg,0
6943_x_1747_y_14214_z_125_top_2024_05_25_01_30_38_white.jpg,1
6943_x_125_y_10745_z_125_top_2024_04_30_00_36_37_white.jpg,0
6943_x_1404_y_9991_z_125_top_2024_06_11_01_13_02_white.jpg,0
6943_x_718_y_11047_z_125_top_2024_05_04_00_44_37_white.jpg,1
6943_x_1404_y_15420_z_125_top_2024_05_25_23_13_39_white.jpg,0
6943_x_375_y_14063_z_125_top_2024_05_25_01_43_19_white.jpg,1
6943_x_1061_y_15420_z_125_top_2024_05_25_23_11_47_white.jpg,0
6943_x_125_y_6222_z_125_top_2024_03_22_23_02_27_white.jpg,1
6943_x_1747_y_11047_z_125_top_2024_05_04_00_49_55_white.jpg,1
6943_x_1061_y_13158_z_125_top_2024_06_11_00_51_00_white.jpg,1
6943_x_1419_y_10896_z_125_top_2024_05_01_02_39_48_white.jpg,1
6943_x_1089_y_14968_z_125_top_2024_03_22_23_14_11_white.jpg,1
6943_x_375_y_13611_z_125_top_2024_06_08_23_48_59_white.jpg,1
6943_x_2053_y_14214_z_125_top_2024_04_28_00_11_33_white.jpg,0
6943_x_1419_y_14666_z_125_top_2024_05_01_00_13_19_white.jpg,1
6943_x_718_y_14214_z_125_top_2024_05_18_02_04_31_white.jpg,1
6943_x_1404_y_9539_z_125_top_2024_06_04_01_50_11_white.jpg,0
6943_x_1089_y_7880_z_125_top_2024_04_19_23_54_41_white.jpg,1
6943_x_1089_y_11198_z_125_top_2024_04_27_00_28_33_white.jpg,0
6943_x_32_y_9841_z_125_top_2024_06_10_01_19_16_white.jpg,0
6943_x_32_y_15420_z_125_top_2024_05_17_23_26_38_white.jpg,0
6943_x_718_y_14365_z_125_top_2024_05_20_23_43_44_white.jpg,0
6943_x_1404_y_9388_z_125_top_2024_06_11_02_15_36_white.jpg,1
6943_x_1747_y_13460_z_125_top_2024_06_06_23_56_39_white.jpg,0
6943_x_1089_y_14515_z_125_top_2024_04_29_23_38_37_white.jpg,0
6943_x_375_y_9991_z_125_top_2024_06_06_01_11_20_white.jpg,0
6943_x_32_y_11349_z_125_top_2024_05_06_00_08_59_white.jpg,0
6943_x_718_y_6825_z_125_top_2024_05_06_03_33_35_white.jpg,0
6943_x_2300_y_13611_z_125_top_2024_06_08_23_59_51_white.jpg,1
6943_x_2053_y_8936_z_125_top_2024_03_18_23_24_30_white.jpg,1
6943_x_1061_y_6372_z_125_top_2024_05_08_03_25_24_white.jpg,1
6943_x_718_y_9841_z_125_top_2024_06_05_01_39_04_white.jpg,0
6943_x_2090_y_14214_z_125_top_2024_05_18_02_11_49_white.jpg,1
6943_x_2090_y_6976_z_125_top_2024_05_03_03_02_36_white.jpg,1
6943_x_1766_y_14515_z_125_top_2024_05_01_00_36_16_white.jpg,1
6943_x_2300_y_13761_z_125_top_2024_06_05_23_39_56_white.jpg,0
6943_x_1747_y_6523_z_125_top_2024_05_05_02_57_57_white.jpg,1
6943_x_32_y_9388_z_125_top_2024_06_08_02_07_22_white.jpg,0
6943_x_1404_y_14515_z_125_top_2024_05_28_00_12_49_white.jpg,0
6943_x_1089_y_14214_z_125_top_2024_04_28_00_08_40_white.jpg,0
6943_x_1072_y_14968_z_125_top_2024_05_01_23_53_53_white.jpg,0
6943_x_2300_y_9991_z_125_top_2024_06_07_01_01_50_white.jpg,0
6943_x_2113_y_15119_z_125_top_2024_04_30_23_34_21_white.jpg,1
6943_x_2090_y_9991_z_125_top_2024_06_04_01_13_50_white.jpg,1
6943_x_2090_y_14063_z_125_top_2024_05_25_01_52_05_white.jpg,0
6943_x_32_y_6976_z_125_top_2024_05_05_02_34_04_white.jpg,0
6943_x_32_y_15269_z_125_top_2024_05_18_23_44_08_white.jpg,1
6943_x_1747_y_14515_z_125_top_2024_05_23_00_51_38_white.jpg,0
6943_x_375_y_15420_z_125_top_2024_05_27_23_28_08_white.jpg,0
6943_x_1061_y_15269_z_125_top_2024_05_17_23_54_59_white.jpg,1
6943_x_375_y_13611_z_125_top_2024_06_09_23_49_38_white.jpg,0
6943_x_2300_y_9539_z_125_top_2024_06_11_02_00_03_white.jpg,0
6943_x_718_y_14063_z_125_top_2024_05_27_01_47_38_white.jpg,1
6943_x_1404_y_11349_z_125_top_2024_05_04_00_02_04_white.jpg,1
6943_x_1404_y_13761_z_125_top_2024_06_05_23_34_28_white.jpg,0
6943_x_32_y_15269_z_125_top_2024_05_22_23_43_05_white.jpg,0
6943_x_2053_y_8634_z_125_top_2024_03_23_01_07_09_white.jpg,1
6943_x_2090_y_9539_z_125_top_2024_06_04_01_53_49_white.jpg,0
6943_x_718_y_14214_z_125_top_2024_05_20_01_35_31_white.jpg,0
6943_x_1061_y_11349_z_125_top_2024_05_05_00_25_20_white.jpg,0
6943_x_2300_y_13460_z_125_top_2024_06_05_00_27_39_white.jpg,0
6943_x_2090_y_14968_z_125_top_2024_05_02_23_50_16_white.jpg,1
6943_x_1061_y_13761_z_125_top_2024_06_04_23_31_12_white.jpg,0
6943_x_1061_y_6825_z_125_top_2024_05_06_03_35_37_white.jpg,1
6943_x_1061_y_6523_z_125_top_2024_05_05_02_54_30_white.jpg,1
6943_x_718_y_11349_z_125_top_2024_05_03_00_26_11_white.jpg,0
6943_x_1061_y_11047_z_125_top_2024_05_05_01_13_37_white.jpg,1
6943_x_718_y_14515_z_125_top_2024_05_18_23_07_20_white.jpg,1
6943_x_1072_y_6976_z_125_top_2024_05_02_04_59_57_white.jpg,1
6943_x_2053_y_14666_z_125_top_2024_04_22_23_48_39_white.jpg,1
6943_x_125_y_14214_z_125_top_2024_04_24_00_06_00_white.jpg,0
6943_x_1747_y_9388_z_125_top_2024_06_13_02_15_33_white.jpg,1
6943_x_1072_y_14968_z_125_top_2024_05_01_23_54_03_white.jpg,1
6943_x_1404_y_15269_z_125_top_2024_05_22_23_50_07_white.jpg,0
6943_x_125_y_10745_z_125_top_2024_04_30_00_36_57_white.jpg,1
6943_x_375_y_15420_z_125_top_2024_05_28_23_05_49_white.jpg,0
6943_x_718_y_13460_z_125_top_2024_06_12_00_10_26_white.jpg,0
6943_x_725_y_10745_z_125_top_2024_05_01_02_57_35_white.jpg,1
6943_x_2300_y_6825_z_125_top_2024_05_03_03_24_55_white.jpg,1
6943_x_2300_y_9991_z_125_top_2024_06_11_01_19_20_white.jpg,1
6943_x_378_y_11047_z_125_top_2024_05_01_02_10_42_white.jpg,0
6943_x_32_y_13158_z_125_top_2024_06_12_00_46_49_white.jpg,0
6943_x_718_y_15420_z_125_top_2024_05_28_23_07_28_white.jpg,0
6943_x_375_y_10745_z_125_top_2024_05_04_01_25_32_white.jpg,1
6943_x_1404_y_14515_z_125_top_2024_05_28_00_12_54_white.jpg,0
6943_x_1747_y_10745_z_125_top_2024_05_04_01_32_48_white.jpg,1
6943_x_2090_y_9539_z_125_top_2024_06_08_01_58_19_white.jpg,1
6943_x_1089_y_14365_z_125_top_2024_03_29_23_09_24_white.jpg,0
6943_x_2300_y_13761_z_125_top_2024_06_09_23_40_40_white.jpg,0
6943_x_1089_y_9388_z_125_top_2024_03_23_00_14_11_white.jpg,1
6943_x_1404_y_9539_z_125_top_2024_06_04_01_50_20_white.jpg,1
6943_x_718_y_14365_z_125_top_2024_05_24_01_06_07_white.jpg,1
6943_x_718_y_14214_z_125_top_2024_05_26_01_29_45_white.jpg,1
6943_x_718_y_15269_z_125_top_2024_05_23_23_47_00_white.jpg,1
6943_x_1061_y_6372_z_125_top_2024_05_05_03_13_59_white.jpg,1
6943_x_718_y_6674_z_125_top_2024_05_10_00_59_23_white.jpg,0
6943_x_2053_y_9388_z_125_top_2024_04_18_23_16_26_white.jpg,1
6943_x_2090_y_9991_z_125_top_2024_06_09_01_18_41_white.jpg,0
6943_x_375_y_13309_z_125_top_2024_06_07_00_09_23_white.jpg,0
6943_x_375_y_14365_z_125_top_2024_05_25_01_03_42_white.jpg,1
6943_x_1072_y_14515_z_125_top_2024_05_01_00_32_56_white.jpg,1
6943_x_2053_y_8333_z_125_top_2024_04_23_00_28_56_white.jpg,1
6943_x_2053_y_14968_z_125_top_2024_04_25_23_33_09_white.jpg,0
6943_x_2090_y_14365_z_125_top_2024_05_22_01_32_52_white.jpg,0
6943_x_32_y_14214_z_125_top_2024_05_18_02_00_59_white.jpg,1
6943_x_1061_y_6976_z_125_top_2024_05_06_03_05_51_white.jpg,1
6943_x_375_y_9539_z_125_top_2024_06_09_02_10_04_white.jpg,1
6943_x_1089_y_11198_z_125_top_2024_04_30_00_14_48_white.jpg,0
6943_x_718_y_6976_z_125_top_2024_05_03_02_55_35_white.jpg,1
6943_x_375_y_13460_z_125_top_2024_06_12_00_08_39_white.jpg,0
6943_x_1747_y_9841_z_125_top_2024_06_12_01_35_50_white.jpg,0
6943_x_1419_y_14365_z_125_top_2024_05_01_00_54_28_white.jpg,0
6943_x_1089_y_14365_z_125_top_2024_04_25_23_06_27_white.jpg,0
6943_x_1747_y_14515_z_125_top_2024_05_26_00_55_28_white.jpg,0
6943_x_1089_y_14365_z_125_top_2024_04_26_23_58_16_white.jpg,0
6943_x_718_y_13309_z_125_top_2024_06_06_00_32_02_white.jpg,0
6943_x_2090_y_6674_z_125_top_2024_05_06_04_07_51_white.jpg,1
6943_x_1404_y_13460_z_125_top_2024_06_09_00_14_29_white.jpg,0
6943_x_125_y_15119_z_125_top_2024_04_26_23_19_57_white.jpg,0
6943_x_375_y_6976_z_125_top_2024_05_05_02_37_31_white.jpg,1
6943_x_375_y_9690_z_125_top_2024_06_13_01_27_41_white.jpg,1
6943_x_1089_y_6222_z_125_top_2024_03_22_23_05_41_white.jpg,1
6943_x_378_y_7126_z_125_top_2024_05_02_04_34_42_white.jpg,0
6943_x_1404_y_10595_z_125_top_2024_05_04_01_51_22_white.jpg,1
6943_x_1089_y_11198_z_125_top_2024_04_27_00_28_22_white.jpg,0
6943_x_32_y_13309_z_125_top_2024_06_12_00_27_09_white.jpg,1
6943_x_2300_y_13761_z_125_top_2024_06_03_23_36_12_white.jpg,1
6943_x_2300_y_13761_z_125_top_2024_06_08_23_39_28_white.jpg,0
6943_x_2090_y_6674_z_125_top_2024_05_06_04_07_47_white.jpg,1
6943_x_2053_y_10745_z_125_top_2024_04_28_00_45_36_white.jpg,0
6943_x_375_y_9841_z_125_top_2024_06_08_01_09_03_white.jpg,1
6943_x_718_y_13611_z_125_top_2024_06_03_23_47_05_white.jpg,1
6943_x_1404_y_13158_z_125_top_2024_06_04_00_49_58_white.jpg,1
6943_x_375_y_15420_z_125_top_2024_05_23_23_25_28_white.jpg,0
6943_x_718_y_15420_z_125_top_2024_05_26_23_27_16_white.jpg,0
6943_x_1089_y_8333_z_125_top_2024_04_18_23_21_42_white.jpg,0
6943_x_1061_y_14214_z_125_top_2024_05_27_01_29_22_white.jpg,1
6943_x_32_y_14365_z_125_top_2024_05_27_01_04_04_white.jpg,1
6943_x_32_y_14515_z_125_top_2024_05_23_00_42_31_white.jpg,0
6943_x_125_y_9237_z_125_top_2024_03_22_20_33_30_white.jpg,0
6943_x_718_y_13158_z_125_top_2024_06_13_00_29_02_white.jpg,0
6943_x_2090_y_7126_z_125_top_2024_05_04_02_56_11_white.jpg,0
6943_x_0_y_10745_z_125_top_2024_05_01_02_53_48_white.jpg,1
6943_x_375_y_7126_z_125_top_2024_05_08_01_54_43_white.jpg,1
6943_x_718_y_13460_z_125_top_2024_06_09_23_07_48_white.jpg,0
6943_x_1747_y_14365_z_125_top_2024_05_20_01_21_12_white.jpg,0
6943_x_1089_y_10896_z_125_top_2024_04_29_00_47_11_white.jpg,0
6943_x_375_y_6825_z_125_top_2024_05_03_03_14_04_white.jpg,0
6943_x_718_y_13460_z_125_top_2024_06_12_23_49_18_white.jpg,0
6943_x_1061_y_13761_z_125_top_2024_06_06_23_32_35_white.jpg,0
6943_x_125_y_15119_z_125_top_2024_04_25_23_20_11_white.jpg,0
6943_x_1061_y_10595_z_125_top_2024_05_08_00_39_27_white.jpg,0
6943_x_2300_y_13761_z_125_top_2024_06_07_23_39_19_white.jpg,1
6943_x_1061_y_15420_z_125_top_2024_05_19_23_18_54_white.jpg,0
6943_x_2053_y_7729_z_125_top_2024_04_23_00_52_39_white.jpg,1
6943_x_375_y_6674_z_125_top_2024_05_10_00_57_51_white.jpg,1
6943_x_1747_y_11047_z_125_top_2024_05_06_00_58_58_white.jpg,0
6943_x_2090_y_14515_z_125_top_2024_05_23_00_53_27_white.jpg,0
6943_x_1061_y_9841_z_125_top_2024_06_10_23_08_44_white.jpg,0
6943_x_1061_y_15420_z_125_top_2024_05_23_23_28_48_white.jpg,0
6943_x_1419_y_6372_z_125_top_2024_04_30_23_10_35_white.jpg,1
6943_x_125_y_14365_z_125_top_2024_04_26_23_55_40_white.jpg,0
6943_x_1419_y_14666_z_125_top_2024_05_02_00_21_09_white.jpg,0
6943_x_1747_y_14214_z_125_top_2024_05_19_01_34_46_white.jpg,1
6943_x_2300_y_9991_z_125_top_2024_06_13_00_58_28_white.jpg,1
6943_x_1072_y_11198_z_125_top_2024_05_02_01_57_56_white.jpg,0
6943_x_2113_y_11349_z_125_top_2024_05_01_01_39_58_white.jpg,1
6943_x_375_y_14214_z_125_top_2024_05_26_01_28_00_white.jpg,1
6943_x_2090_y_9388_z_125_top_2024_06_07_02_22_46_white.jpg,0
6943_x_1061_y_10896_z_125_top_2024_05_06_01_15_26_white.jpg,1
6943_x_125_y_8031_z_125_top_2024_04_19_23_44_15_white.jpg,1
6943_x_718_y_15420_z_125_top_2024_05_24_23_27_55_white.jpg,0
6943_x_32_y_6825_z_125_top_2024_05_10_00_50_44_white.jpg,0
6943_x_2053_y_14365_z_125_top_2024_04_29_00_03_03_white.jpg,0
6943_x_1747_y_14214_z_125_top_2024_05_20_01_41_02_white.jpg,1
6943_x_1404_y_14063_z_125_top_2024_05_23_01_54_38_white.jpg,1
6943_x_375_y_9539_z_125_top_2024_06_10_02_07_35_white.jpg,0
6943_x_32_y_7126_z_125_top_2024_05_08_01_52_59_white.jpg,1
6943_x_32_y_14365_z_125_top_2024_05_20_23_40_20_white.jpg,0
6943_x_32_y_15269_z_125_top_2024_05_18_23_44_14_white.jpg,1
6943_x_2090_y_9388_z_125_top_2024_06_04_02_13_55_white.jpg,1
6943_x_375_y_9690_z_125_top_2024_06_05_01_57_45_white.jpg,0
6943_x_2090_y_13460_z_125_top_2024_06_06_00_18_55_white.jpg,0
6943_x_2300_y_13761_z_125_top_2024_06_04_23_40_51_white.jpg,0
6943_x_718_y_6372_z_125_top_2024_05_05_03_12_07_white.jpg,1
6943_x_125_y_14214_z_125_top_2024_04_27_00_03_46_white.jpg,0
6943_x_2090_y_13309_z_125_top_2024_06_07_00_18_40_white.jpg,0
6943_x_1747_y_7126_z_125_top_2024_05_08_02_01_47_white.jpg,1
6943_x_2053_y_14365_z_125_top_2024_04_29_23_49_14_white.jpg,1
6943_x_718_y_13309_z_125_top_2024_06_07_23_10_03_white.jpg,1
6943_x_375_y_11198_z_125_top_2024_05_04_00_22_51_white.jpg,0
6943_x_725_y_14968_z_125_top_2024_04_30_23_49_29_white.jpg,1
6943_x_1404_y_6674_z_125_top_2024_05_06_04_04_11_white.jpg,1
6943_x_1747_y_13309_z_125_top_2024_06_13_00_14_54_white.jpg,1
6943_x_2090_y_14515_z_125_top_2024_05_18_01_32_23_white.jpg,1
6943_x_375_y_9539_z_125_top_2024_06_09_02_09_49_white.jpg,0
6943_x_1061_y_13158_z_125_top_2024_06_11_00_50_49_white.jpg,1
6943_x_125_y_6523_z_125_top_2024_04_30_01_52_49_white.jpg,1
6943_x_125_y_10595_z_125_top_2024_04_26_23_03_15_white.jpg,0
6943_x_2090_y_15269_z_125_top_2024_05_26_23_54_53_white.jpg,0
6943_x_32_y_11349_z_125_top_2024_05_03_00_20_26_white.jpg,1
6943_x_1061_y_7126_z_125_top_2024_05_03_02_37_41_white.jpg,1
6943_x_1404_y_10595_z_125_top_2024_05_03_01_19_29_white.jpg,1
6943_x_2300_y_15420_z_125_top_2024_05_26_23_36_35_white.jpg,0
6943_x_32_y_9991_z_125_top_2024_06_12_01_07_00_white.jpg,0
6943_x_1747_y_9388_z_125_top_2024_06_04_02_11_58_white.jpg,0
6943_x_1404_y_14214_z_125_top_2024_05_23_01_32_08_white.jpg,1
6943_x_1747_y_13158_z_125_top_2024_06_10_00_44_35_white.jpg,0
6943_x_1747_y_15269_z_125_top_2024_05_23_23_52_08_white.jpg,0
6943_x_2090_y_13460_z_125_top_2024_06_08_00_17_52_white.jpg,1
6943_x_1061_y_9690_z_125_top_2024_06_09_01_53_28_white.jpg,0
6943_x_1404_y_9539_z_125_top_2024_06_10_02_16_37_white.jpg,0
6943_x_1061_y_14365_z_125_top_2024_05_27_23_11_48_white.jpg,0
6943_x_1766_y_10745_z_125_top_2024_05_01_03_02_57_white.jpg,0
6943_x_378_y_10745_z_125_top_2024_05_02_02_37_50_white.jpg,0
6943_x_1061_y_14515_z_125_top_2024_05_25_00_47_28_white.jpg,0
6943_x_718_y_13611_z_125_top_2024_06_08_23_50_39_white.jpg,1
6943_x_375_y_14515_z_125_top_2024_05_02_23_55_12_white.jpg,0
6943_x_32_y_13309_z_125_top_2024_06_11_00_24_40_white.jpg,0
6943_x_2090_y_15420_z_125_top_2024_05_23_23_34_18_white.jpg,0
6943_x_1747_y_13309_z_125_top_2024_06_11_00_34_00_white.jpg,0
6943_x_1404_y_9991_z_125_top_2024_06_11_01_13_17_white.jpg,1
6943_x_1089_y_9539_z_125_top_2024_04_18_23_05_56_white.jpg,1
6943_x_32_y_14515_z_125_top_2024_05_18_23_03_44_white.jpg,1
6943_x_2300_y_14214_z_125_top_2024_05_24_01_34_47_white.jpg,0
6943_x_375_y_14515_z_125_top_2024_05_22_01_04_25_white.jpg,1
6943_x_2300_y_13158_z_125_top_2024_06_10_00_48_49_white.jpg,0
6943_x_718_y_9690_z_125_top_2024_06_10_01_48_04_white.jpg,0
6943_x_2113_y_10745_z_125_top_2024_05_02_02_49_52_white.jpg,1
6943_x_125_y_14666_z_125_top_2024_04_23_23_03_38_white.jpg,1
6943_x_2300_y_9991_z_125_top_2024_06_10_01_11_31_white.jpg,0
6943_x_32_y_9991_z_125_top_2024_06_12_01_06_55_white.jpg,0
6943_x_125_y_14968_z_125_top_2024_04_27_23_33_35_white.jpg,0
6943_x_2090_y_14365_z_125_top_2024_05_27_01_14_55_white.jpg,1
6943_x_2300_y_11198_z_125_top_2024_05_01_02_01_48_white.jpg,1
6943_x_32_y_7126_z_125_top_2024_05_10_00_40_44_white.jpg,1
6943_x_375_y_14515_z_125_top_2024_05_27_00_46_03_white.jpg,1
6943_x_375_y_11198_z_125_top_2024_05_05_00_49_15_white.jpg,1
6943_x_375_y_7126_z_125_top_2024_05_06_02_47_00_white.jpg,1
6943_x_1766_y_14666_z_125_top_2024_05_01_00_15_16_white.jpg,1
6943_x_718_y_13460_z_125_top_2024_06_04_00_06_22_white.jpg,0
6943_x_125_y_14365_z_125_top_2024_04_27_23_58_24_white.jpg,0
6943_x_2300_y_9841_z_125_top_2024_06_12_01_39_31_white.jpg,0
6943_x_2090_y_15420_z_125_top_2024_05_22_23_34_25_white.jpg,0
6943_x_1061_y_15420_z_125_top_2024_05_22_23_28_54_white.jpg,0
6943_x_125_y_14515_z_125_top_2024_04_22_23_51_50_white.jpg,1
6943_x_2053_y_7729_z_125_top_2024_04_20_00_05_14_white.jpg,1
6943_x_2300_y_9690_z_125_top_2024_06_05_23_19_09_white.jpg,0
6943_x_1061_y_13761_z_125_top_2024_06_07_23_31_56_white.jpg,1
6943_x_2090_y_15269_z_125_top_2024_05_21_23_53_52_white.jpg,0
6943_x_32_y_13158_z_125_top_2024_06_09_00_47_57_white.jpg,1
6943_x_0_y_9539_z_125_top_2024_06_10_02_05_02_white.jpg,0
6943_x_1747_y_15420_z_125_top_2024_05_25_23_15_47_white.jpg,0
6943_x_125_y_8634_z_125_top_2024_03_19_23_37_29_white.jpg,1
6943_x_2090_y_15269_z_125_top_2024_05_19_23_43_45_white.jpg,1
6943_x_2300_y_14515_z_125_top_2024_05_23_00_55_23_white.jpg,1
6943_x_1404_y_6372_z_125_top_2024_05_03_03_57_35_white.jpg,1
6943_x_1061_y_9991_z_125_top_2024_06_04_01_08_05_white.jpg,0
6943_x_718_y_10595_z_125_top_2024_05_05_02_02_34_white.jpg,1
6943_x_1061_y_6825_z_125_top_2024_05_07_23_09_01_white.jpg,1
6943_x_1404_y_9690_z_125_top_2024_06_05_02_03_14_white.jpg,0
6943_x_2300_y_6372_z_125_top_2024_05_05_03_20_54_white.jpg,0
6943_x_1061_y_13158_z_125_top_2024_06_09_00_53_03_white.jpg,0
6943_x_125_y_8333_z_125_top_2024_04_19_23_03_24_white.jpg,1
6943_x_2300_y_14214_z_125_top_2024_05_22_01_54_29_white.jpg,1
6943_x_375_y_13761_z_125_top_2024_06_10_23_25_34_white.jpg,1
6943_x_2300_y_10896_z_125_top_2024_05_01_23_16_11_white.jpg,0
6943_x_1089_y_6372_z_125_top_2024_04_29_23_05_51_white.jpg,1
6943_x_1747_y_15420_z_125_top_2024_05_24_23_32_58_white.jpg,0
6943_x_375_y_13158_z_125_top_2024_06_04_00_44_29_white.jpg,1
6943_x_1419_y_6976_z_125_top_2024_05_02_05_02_43_white.jpg,1
6943_x_1061_y_9388_z_125_top_2024_06_07_02_17_01_white.jpg,0
6943_x_2300_y_6372_z_125_top_2024_05_06_04_51_29_white.jpg,1
6943_x_1747_y_15420_z_125_top_2024_05_23_23_32_32_white.jpg,0
6943_x_2113_y_10896_z_125_top_2024_05_01_23_14_40_white.jpg,1
6943_x_718_y_14214_z_125_top_2024_05_24_01_25_53_white.jpg,0
6943_x_2300_y_13460_z_125_top_2024_06_09_23_17_59_white.jpg,0
6943_x_125_y_10896_z_125_top_2024_04_30_00_28_39_white.jpg,1
6943_x_2300_y_6825_z_125_top_2024_05_06_03_42_43_white.jpg,1
6943_x_1404_y_14365_z_125_top_2024_05_26_01_13_27_white.jpg,0
6943_x_32_y_15269_z_125_top_2024_05_23_23_43_23_white.jpg,1
6943_x_2300_y_9991_z_125_top_2024_06_13_00_58_13_white.jpg,0
6943_x_718_y_11349_z_125_top_2024_05_07_00_43_01_white.jpg,1
6943_x_1747_y_13611_z_125_top_2024_06_04_23_59_19_white.jpg,0
6943_x_1747_y_14365_z_125_top_2024_05_20_01_21_17_white.jpg,1
6943_x_1404_y_13611_z_125_top_2024_06_07_23_53_55_white.jpg,0
6943_x_1747_y_9539_z_125_top_2024_06_09_02_16_58_white.jpg,0
6943_x_125_y_9388_z_125_top_2024_03_23_00_11_10_white.jpg,1
6943_x_32_y_14365_z_125_top_2024_05_27_01_03_54_white.jpg,0
6943_x_2053_y_12404_z_125_top_2024_03_22_23_48_02_white.jpg,1
6943_x_718_y_9690_z_125_top_2024_06_09_01_51_42_white.jpg,1
6943_x_32_y_15420_z_125_top_2024_05_26_23_23_28_white.jpg,0
6943_x_2053_y_10745_z_125_top_2024_04_30_00_41_38_white.jpg,0
6943_x_2090_y_6372_z_125_top_2024_05_03_04_01_10_white.jpg,1
6943_x_1089_y_11198_z_125_top_2024_04_30_00_15_09_white.jpg,1
6943_x_1747_y_10745_z_125_top_2024_05_04_01_32_43_white.jpg,1
6943_x_2300_y_7126_z_125_top_2024_05_04_02_57_55_white.jpg,0
6943_x_32_y_9539_z_125_top_2024_06_13_01_46_18_white.jpg,1
6943_x_375_y_7126_z_125_top_2024_05_06_02_46_50_white.jpg,1
6943_x_32_y_11047_z_125_top_2024_05_06_00_49_05_white.jpg,1
6943_x_2053_y_7880_z_125_top_2024_04_19_23_56_45_white.jpg,0
6943_x_718_y_13761_z_125_top_2024_06_04_23_29_26_white.jpg,0
6943_x_1747_y_9388_z_125_top_2024_06_11_23_15_28_white.jpg,1
6943_x_375_y_14214_z_125_top_2024_05_28_00_27_42_white.jpg,0
6943_x_378_y_7126_z_125_top_2024_05_01_04_51_21_white.jpg,1
6943_x_718_y_9991_z_125_top_2024_06_09_01_11_26_white.jpg,0
6943_x_1089_y_14666_z_125_top_2024_03_18_23_06_31_white.jpg,1
6943_x_2300_y_10896_z_125_top_2024_05_06_01_22_14_white.jpg,0
6943_x_1404_y_14515_z_125_top_2024_05_27_00_51_25_white.jpg,1
6943_x_32_y_13309_z_125_top_2024_06_11_00_24_51_white.jpg,1
6943_x_1061_y_13460_z_125_top_2024_06_04_00_08_10_white.jpg,0
6943_x_718_y_10595_z_125_top_2024_05_05_02_02_27_white.jpg,0
6943_x_2090_y_6372_z_125_top_2024_05_05_03_19_26_white.jpg,1
6943_x_378_y_15119_z_125_top_2024_05_01_23_25_41_white.jpg,0
6943_x_1419_y_10896_z_125_top_2024_05_01_02_39_53_white.jpg,1
6943_x_2090_y_14365_z_125_top_2024_05_20_01_23_12_white.jpg,1
6943_x_125_y_7880_z_125_top_2024_04_24_00_47_34_white.jpg,1
6943_x_1747_y_11047_z_125_top_2024_05_05_01_18_57_white.jpg,0
6943_x_718_y_9539_z_125_top_2024_06_12_02_11_03_white.jpg,1
6943_x_1089_y_10745_z_125_top_2024_04_28_00_43_24_white.jpg,0
6943_x_2053_y_14968_z_125_top_2024_04_28_23_08_56_white.jpg,0
6943_x_718_y_14214_z_125_top_2024_05_24_01_25_48_white.jpg,0
6943_x_32_y_9539_z_125_top_2024_06_13_01_45_57_white.jpg,0
6943_x_1747_y_10896_z_125_top_2024_05_06_01_19_01_white.jpg,1
6943_x_2300_y_9539_z_125_top_2024_06_12_02_19_53_white.jpg,1
6943_x_2300_y_13158_z_125_top_2024_06_11_00_58_19_white.jpg,1
6943_x_1404_y_6825_z_125_top_2024_05_04_03_40_02_white.jpg,1
6943_x_32_y_13611_z_125_top_2024_06_12_23_26_23_white.jpg,1
