fold_mse,mean_cv_mse
0.004331405483779105,0.004419872449771531
0.004087567520665187,0.004419872449771531
0.004166411553224684,0.004419872449771531
0.004375507332225692,0.004419872449771531
0.005138470358962989,0.004419872449771531
