fold_accuracies,mean_cv_accuracy
0.9178082191780822,0.9193476842791911
0.9060665362035225,0.9193476842791911
0.9295499021526419,0.9193476842791911
0.9099804305283757,0.9193476842791911
0.9333333333333333,0.9193476842791911
