fold_mse,mean_cv_mse
0.005219510914177855,0.005316337100766818
0.004991847529296238,0.005316337100766818
0.005068742946265352,0.005316337100766818
0.005310864768061275,0.005316337100766818
0.00599071934603337,0.005316337100766818
