fold_accuracies,mean_cv_accuracy
0.8864970645792564,0.888406431065577
0.9060665362035225,0.888406431065577
0.8923679060665362,0.888406431065577
0.8786692759295499,0.888406431065577
0.8784313725490196,0.888406431065577
